record_id,title,journal,year,final_evidence_class,statistic_type,statistic_snippet
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,confidence_interval,"For infants in the symptom-based group, 35% (95% CI, 25%-45%) required scheduled opioid dosing due to withdrawal severity that was not controlled with intermittent dosing."
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,confidence_interval,"In the Finnegan cohort (n = 243; planned secondary outcome), there were no significant differences in time to medical readiness for discharge (15.99 vs 17.56 days; aMR, 0.91 [95% CI, 0.72-1.15]) or length of stay (17.38 vs 19.39 days; aMR, 0.9 [95% CI, 0.69-1.16])."
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,risk_ratio,"risk ratio, 0.99 [95% CI, 0"
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,percentage,49%
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,percentage,95%
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,percentage,35%
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,percentage,25%
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,percentage,45%
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,sample_size,n = 243
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,event_count_of_total,1 of 2
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,event_count_of_total,3 of 188
PVA-0291,Symptom-Based Dosing for Neonatal Opioid Withdrawal: The OPTimize NOW Randomized Clinical Trial.,JAMA,2026,core_pediatric_evidence,event_count_of_total,2 of 195
PVA-0306,"Bias, representation, and clinical fidelity in AI-generated images for medical education: a systematic literature review.",NPJ digital medicine,2026,core_foundational_transferable_evidence,percentage,80.6%
PVA-0306,"Bias, representation, and clinical fidelity in AI-generated images for medical education: a systematic literature review.",NPJ digital medicine,2026,core_foundational_transferable_evidence,percentage,75%
PVA-0306,"Bias, representation, and clinical fidelity in AI-generated images for medical education: a systematic literature review.",NPJ digital medicine,2026,core_foundational_transferable_evidence,percentage,66.7%
PVA-0306,"Bias, representation, and clinical fidelity in AI-generated images for medical education: a systematic literature review.",NPJ digital medicine,2026,core_foundational_transferable_evidence,percentage,58.3%
PVA-0306,"Bias, representation, and clinical fidelity in AI-generated images for medical education: a systematic literature review.",NPJ digital medicine,2026,core_foundational_transferable_evidence,percentage,47.2%
PVA-0315,An agentic AI system for automated pharmacogenomic recommendation generation.,NPJ digital medicine,2026,core_foundational_transferable_evidence,percentage,91.9%
PVA-0324,Efficacy of a Conversational AI Agent for Psychiatric Symptoms and Digital Therapeutic Alliance: A Randomized Clinical Trial.,JAMA network open,2026,core_foundational_transferable_evidence,confidence_interval,"After the intervention, participants in the AI group showed greater anxiety reduction than those in group therapy (mean difference [MD], -2.17 [95% CI, -2.67 to -1.67]) or control (MD, -2.15 [95% CI, -2.65 to -1.65]) and greater depression reduction than control (MD, -1.99 [95% CI, -2.63 to -1.35])."
PVA-0324,Efficacy of a Conversational AI Agent for Psychiatric Symptoms and Digital Therapeutic Alliance: A Randomized Clinical Trial.,JAMA network open,2026,core_foundational_transferable_evidence,confidence_interval,"The AI group also showed greater improvements in well-being than group therapy (MD, 5.72 [95% CI, 2.71 to 8.73]) and control (MD, 9.16 [95% CI, 6.14 to 12.18])."
PVA-0324,Efficacy of a Conversational AI Agent for Psychiatric Symptoms and Digital Therapeutic Alliance: A Randomized Clinical Trial.,JAMA network open,2026,core_foundational_transferable_evidence,confidence_interval,"Structural equation modeling indicated that perceived therapeutic alliance was associated with engagement (β = 0.31 [95% CI, 0.16 to 0.43]; P < .001) and symptom improvement (β = -0.58 [95% CI, -0.69 to -0.46]; P < .001)."
PVA-0324,Efficacy of a Conversational AI Agent for Psychiatric Symptoms and Digital Therapeutic Alliance: A Randomized Clinical Trial.,JAMA network open,2026,core_foundational_transferable_evidence,p_value,P < .001
PVA-0324,Efficacy of a Conversational AI Agent for Psychiatric Symptoms and Digital Therapeutic Alliance: A Randomized Clinical Trial.,JAMA network open,2026,core_foundational_transferable_evidence,percentage,50.7%
PVA-0324,Efficacy of a Conversational AI Agent for Psychiatric Symptoms and Digital Therapeutic Alliance: A Randomized Clinical Trial.,JAMA network open,2026,core_foundational_transferable_evidence,percentage,95%
PVA-0335,Negative Descriptors of Patients With Sickle Cell Disease in the Electronic Health Record.,JAMA network open,2026,core_pediatric_evidence,confidence_interval,"There were higher odds of a negative descriptor in notes about patients with SCD compared with Black patients without SCD (aOR, 2.46; 95% CI, 1.62-3.73), patients with chronic pain without SCD (aOR, 1.96; 95% CI, 1.18-3.27), and patients in the counterfactual group (aOR, 14.26; 95% CI, 5.92-34.36), but there was no difference compared with patients with OUD without SCD (aOR, 0.76; 95% CI, 0.42-1.38)."
PVA-0335,Negative Descriptors of Patients With Sickle Cell Disease in the Electronic Health Record.,JAMA network open,2026,core_pediatric_evidence,percentage,12%
PVA-0335,Negative Descriptors of Patients With Sickle Cell Disease in the Electronic Health Record.,JAMA network open,2026,core_pediatric_evidence,percentage,56%
PVA-0335,Negative Descriptors of Patients With Sickle Cell Disease in the Electronic Health Record.,JAMA network open,2026,core_pediatric_evidence,percentage,63%
PVA-0335,Negative Descriptors of Patients With Sickle Cell Disease in the Electronic Health Record.,JAMA network open,2026,core_pediatric_evidence,percentage,32%
PVA-0335,Negative Descriptors of Patients With Sickle Cell Disease in the Electronic Health Record.,JAMA network open,2026,core_pediatric_evidence,percentage,15%
PVA-0335,Negative Descriptors of Patients With Sickle Cell Disease in the Electronic Health Record.,JAMA network open,2026,core_pediatric_evidence,percentage,19%
PVA-0335,Negative Descriptors of Patients With Sickle Cell Disease in the Electronic Health Record.,JAMA network open,2026,core_pediatric_evidence,percentage,95%
PVA-0335,Negative Descriptors of Patients With Sickle Cell Disease in the Electronic Health Record.,JAMA network open,2026,core_pediatric_evidence,sample_size,18 326 patients
PVA-0335,Negative Descriptors of Patients With Sickle Cell Disease in the Electronic Health Record.,JAMA network open,2026,core_pediatric_evidence,event_count_of_total,220 of 1443
PVA-0335,Negative Descriptors of Patients With Sickle Cell Disease in the Electronic Health Record.,JAMA network open,2026,core_pediatric_evidence,event_count_of_total,124 of 643
PVA-0336,"ChatGPT for obesity management: a review of evidence, potential challenges, and clinical implications.",The Lancet. Digital health,2026,core_foundational_transferable_evidence,percentage,75%
PVA-0336,"ChatGPT for obesity management: a review of evidence, potential challenges, and clinical implications.",The Lancet. Digital health,2026,core_foundational_transferable_evidence,percentage,50%
PVA-0336,"ChatGPT for obesity management: a review of evidence, potential challenges, and clinical implications.",The Lancet. Digital health,2026,core_foundational_transferable_evidence,percentage,27%
PVA-0339,"Non-surgical casting versus surgical reduction for children with severely displaced distal radial fractures (the CRAFFT Study): a multicentre, randomised, controlled non-inferiority trial and economic evaluation.","Lancet (London, England)",2026,core_pediatric_evidence,confidence_interval,"At 3 months post-randomisation, the mean PROMIS Upper Extremity score was 44·9 (SD 8·7) in the non-surgical casting group and 46·6 (8·8) in the surgical reduction group (adjusted mean difference -1·64 [95% CI -2·84 to -0·44]), with the confidence interval favouring surgical reduction but extending beyond the prespecified non-inferiority margin of -2·5 points."
PVA-0339,"Non-surgical casting versus surgical reduction for children with severely displaced distal radial fractures (the CRAFFT Study): a multicentre, randomised, controlled non-inferiority trial and economic evaluation.","Lancet (London, England)",2026,core_pediatric_evidence,confidence_interval,"From an NHS and Personal Social Services perspective, non-surgical casting was associated with a significant reduction in mean cost per patient of £1665 (95% CI 1487 to 1843) and a marginal incremental reduction in quality-adjusted life-years (QALYs; -0·023 [95% CI -0·037 to -0·009])."
PVA-0339,"Non-surgical casting versus surgical reduction for children with severely displaced distal radial fractures (the CRAFFT Study): a multicentre, randomised, controlled non-inferiority trial and economic evaluation.","Lancet (London, England)",2026,core_pediatric_evidence,percentage,61%
PVA-0339,"Non-surgical casting versus surgical reduction for children with severely displaced distal radial fractures (the CRAFFT Study): a multicentre, randomised, controlled non-inferiority trial and economic evaluation.","Lancet (London, England)",2026,core_pediatric_evidence,percentage,39%
PVA-0339,"Non-surgical casting versus surgical reduction for children with severely displaced distal radial fractures (the CRAFFT Study): a multicentre, randomised, controlled non-inferiority trial and economic evaluation.","Lancet (London, England)",2026,core_pediatric_evidence,percentage,44%
PVA-0339,"Non-surgical casting versus surgical reduction for children with severely displaced distal radial fractures (the CRAFFT Study): a multicentre, randomised, controlled non-inferiority trial and economic evaluation.","Lancet (London, England)",2026,core_pediatric_evidence,percentage,85%
PVA-0339,"Non-surgical casting versus surgical reduction for children with severely displaced distal radial fractures (the CRAFFT Study): a multicentre, randomised, controlled non-inferiority trial and economic evaluation.","Lancet (London, England)",2026,core_pediatric_evidence,percentage,95%
PVA-0339,"Non-surgical casting versus surgical reduction for children with severely displaced distal radial fractures (the CRAFFT Study): a multicentre, randomised, controlled non-inferiority trial and economic evaluation.","Lancet (London, England)",2026,core_pediatric_evidence,percentage,100%
PVA-0339,"Non-surgical casting versus surgical reduction for children with severely displaced distal radial fractures (the CRAFFT Study): a multicentre, randomised, controlled non-inferiority trial and economic evaluation.","Lancet (London, England)",2026,core_pediatric_evidence,sample_size,n=2
